IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2019,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,45.64,,,38.67,,52.17,45.64 [38.67 – 52.17],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,45.87,,,35.56,,56.12,45.87 [35.56 – 56.12],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,SRB,Serbia,Year,2019,true,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,,,,,,,45.92,,,24.17,,72.29,45.92 [24.17 – 72.29],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,ROU,Romania,Year,2019,true,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,,,,,,,46,,,21.75,,78.45,46 [21.75 – 78.45],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,SUR,Suriname,Year,2019,true,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,,,,,,,46.13,,,26.95,,67.04,46.13 [26.95 – 67.04],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2019,true,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,,,,,,,46.27,,,33.86,,65.35,46.27 [33.86 – 65.35],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,true,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,,,,,,,46.33,,,39.76,,53.09,46.33 [39.76 – 53.09],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,,,,,,,46.34,,,27.12,,70.17,46.34 [27.12 – 70.17],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2019,true,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,,,,,,,46.39,,,32.66,,62.59,46.39 [32.66 – 62.59],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,true,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,,,,,,,46.41,,,34.34,,57.63,46.41 [34.34 – 57.63],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,MEX,Mexico,Year,2019,true,Sex,Male,MLE,Cause,Total,ENVCAUSE000,,,,,,,46.42,,,34.54,,57.79,46.42 [34.54 – 57.79],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2019,true,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,46.51,,,38.42,,53.82,46.51 [38.42 – 53.82],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2019,true,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,,,,,,,46.53,,,28.28,,67.32,46.53 [28.28 – 67.32],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,true,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,,,,,,,46.54,,,24.79,,71.79,46.54 [24.79 – 71.79],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,,,,,,,46.54,,,33.88,,58.58,46.54 [33.88 – 58.58],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2019,true,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,,,,,,,46.6,,,33.98,,58.26,46.6 [33.98 – 58.26],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2019,true,Sex,Male,MLE,Cause,Total,ENVCAUSE000,,,,,,,46.61,,,33.99,,58.51,46.61 [33.99 – 58.51],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,true,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,,,,,,,46.73,,,29.99,,64.39,46.73 [29.99 – 64.39],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,,,,,,,46.79,,,40.81,,52.59,46.79 [40.81 – 52.59],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2019,true,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,,,,,,,46.85,,,33.35,,62.47,46.85 [33.35 – 62.47],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,true,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,,,,,,,47.16,,,34.89,,60.44,47.16 [34.89 – 60.44],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,,,,,,,47.21,,,29.4,,75.15,47.21 [29.4 – 75.15],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,MWI,Malawi,Year,2019,true,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,,,,,,,47.26,,,40.34,,54.31,47.26 [40.34 – 54.31],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,,,,,,,47.39,,,28.33,,69.15,47.39 [28.33 – 69.15],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,47.39,,,32.71,,60.7,47.39 [32.71 – 60.7],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,47.74,,,30.2,,69.78,47.74 [30.2 – 69.78],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,AUT,Austria,Year,2019,true,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,,,,,,,47.86,,,32.69,,61.54,47.86 [32.69 – 61.54],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,AUT,Austria,Year,2019,true,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,,,,,,,47.89,,,32.69,,62.09,47.89 [32.69 – 62.09],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,AUT,Austria,Year,2019,true,Sex,Male,MLE,Cause,Total,ENVCAUSE000,,,,,,,47.93,,,32.27,,62.29,47.93 [32.27 – 62.29],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,NER,Niger,Year,2019,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,48.05,,,40.27,,54.92,48.05 [40.27 – 54.92],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,,,,,,,48.36,,,35,,61.02,48.36 [35 – 61.02],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2019,true,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,,,,,,,48.37,,,34.43,,64.67,48.37 [34.43 – 64.67],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,true,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,,,,,,,48.41,,,34.28,,63.22,48.41 [34.28 – 63.22],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2019,true,Sex,Male,MLE,Cause,Total,ENVCAUSE000,,,,,,,48.43,,,25.64,,71.69,48.43 [25.64 – 71.69],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,BEN,Benin,Year,2019,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,48.54,,,41.27,,54.85,48.54 [41.27 – 54.85],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,GUY,Guyana,Year,2019,true,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,,,,,,,48.59,,,29.02,,67.38,48.59 [29.02 – 67.38],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,48.81,,,41.19,,55.32,48.81 [41.19 – 55.32],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,true,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,,,,,,,48.88,,,36.12,,62.52,48.88 [36.12 – 62.52],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2019,true,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,,,,,,,48.94,,,34.03,,62.59,48.94 [34.03 – 62.59],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,,,,,,,49.04,,,42.2,,55.46,49.04 [42.2 – 55.46],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,true,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,,,,,,,49.18,,,34.32,,62.17,49.18 [34.32 – 62.17],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2019,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,49.2,,,40.96,,56.66,49.2 [40.96 – 56.66],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,49.23,,,40.96,,56.1,49.23 [40.96 – 56.1],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,true,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,,,,,,,49.26,,,42.13,,56.45,49.26 [42.13 – 56.45],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2019,true,Sex,Male,MLE,Cause,Total,ENVCAUSE000,,,,,,,49.35,,,36.2,,64.25,49.35 [36.2 – 64.25],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,49.35,,,40.64,,56.96,49.35 [40.64 – 56.96],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,true,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,,,,,,,49.38,,,29.17,,71.45,49.38 [29.17 – 71.45],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,49.65,,,30.09,,73.62,49.65 [30.09 – 73.62],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,,,,,,,49.75,,,28.85,,75.98,49.75 [28.85 – 75.98],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,HTI,Haiti,Year,2019,true,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,,,,,,,49.85,,,31.57,,69.86,49.85 [31.57 – 69.86],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,,,,,,,49.92,,,38.15,,62.87,49.92 [38.15 – 62.87],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2019,true,Sex,Male,MLE,Cause,Total,ENVCAUSE000,,,,,,,49.95,,,35.86,,66.79,49.95 [35.86 – 66.79],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,5.01,,,2.59,,7.91,5.01 [2.59 – 7.91],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,ITA,Italy,Year,2019,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,5.02,,,1.36,,11.32,5.02 [1.36 – 11.32],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,ROU,Romania,Year,2019,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,5.02,,,1.5,,10.47,5.02 [1.5 – 10.47],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,SUR,Suriname,Year,2019,true,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,5.02,,,2.2,,8.15,5.02 [2.2 – 8.15],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,,,,,,,5.02,,,2.34,,8.37,5.02 [2.34 – 8.37],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,ARG,Argentina,Year,2019,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,5.03,,,1.13,,11.82,5.03 [1.13 – 11.82],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,5.03,,,2.39,,8.49,5.03 [2.39 – 8.49],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,5.04,,,1.44,,10.22,5.04 [1.44 – 10.22],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,5.05,,,3.89,,6.19,5.05 [3.89 – 6.19],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2019,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,5.06,,,2.03,,9.8,5.06 [2.03 – 9.8],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2019,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,5.08,,,1.5,,10.93,5.08 [1.5 – 10.93],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,true,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,5.08,,,2.36,,8.02,5.08 [2.36 – 8.02],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,5.08,,,3.66,,6.52,5.08 [3.66 – 6.52],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,CZE,Czechia,Year,2019,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,5.1,,,1.36,,11.4,5.1 [1.36 – 11.4],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,5.1,,,1.87,,9.63,5.1 [1.87 – 9.63],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,GUY,Guyana,Year,2019,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,5.1,,,2.02,,9.82,5.1 [2.02 – 9.82],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,true,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,,,,,,,5.11,,,1.9,,9.2,5.11 [1.9 – 9.2],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,MEX,Mexico,Year,2019,true,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,5.11,,,3.46,,6.81,5.11 [3.46 – 6.81],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,5.12,,,1.65,,10.88,5.12 [1.65 – 10.88],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,5.12,,,2.94,,7.96,5.12 [2.94 – 7.96],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,DEU,Germany,Year,2019,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,5.13,,,1.1,,12.34,5.13 [1.1 – 12.34],,,EN,2022-08-26T07:00:00.000Z
